segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_19_741,wellbore_chev_no_19,area_0,formation_65,bit_model_31,12.25,22230,22259.5,29.47583145,139.05
wellbore_chev_no_19_742,wellbore_chev_no_19,area_0,formation_64,bit_model_31,12.25,22260,22289.5,32.25849997,139
wellbore_chev_no_19_743,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22290,22319.5,35.80199916,139.0666667
wellbore_chev_no_19_744,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22320,22349.5,31.79600099,139.7
wellbore_chev_no_19_745,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22350,22379.5,30.31749942,139.65
wellbore_chev_no_19_746,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22380,22409.5,30.03883317,140
wellbore_chev_no_19_747,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22410,22439.5,32.51533292,140
wellbore_chev_no_19_748,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22440,22469.5,30.97400076,139.7333333
wellbore_chev_no_19_749,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22470,22499.5,25.58016596,139.0166667
wellbore_chev_no_19_750,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22500,22529.5,24.25916681,139.0333333
wellbore_chev_no_19_751,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22530,22559.5,25.25338865,138.440678
wellbore_chev_no_19_752,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22560,22589.5,25.48116668,139.55
wellbore_chev_no_19_753,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22590,22619.5,25.76183254,139.95
wellbore_chev_no_19_754,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22620,22649.5,28.46216838,140.0166667
wellbore_chev_no_19_755,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22650,22679.5,30.90133292,140.0333333
wellbore_chev_no_19_756,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22680,22709.5,32.28516556,140
wellbore_chev_no_19_757,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22710,22739.5,32.83649988,139.3666667
wellbore_chev_no_19_758,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22740,22769.5,32.09016794,139
wellbore_chev_no_19_759,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22770,22799.5,34.8410003,139
wellbore_chev_no_19_760,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22800,22829.5,36.01633244,139
wellbore_chev_no_19_761,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22830,22859.5,36.30566594,139
wellbore_chev_no_19_762,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22860,22889.5,27.98216764,137.7
wellbore_chev_no_19_763,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22890,22919.5,31.07099905,139
wellbore_chev_no_19_764,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22920,22949.5,31.13783674,139
wellbore_chev_no_19_765,wellbore_chev_no_19,area_0,formation_63,bit_model_31,12.25,22950,22979.5,33.12983294,139
wellbore_chev_no_19_766,wellbore_chev_no_19,area_0,formation_233,bit_model_31,12.25,22980,23009.5,29.06600105,139.0333333
wellbore_chev_no_19_767,wellbore_chev_no_19,area_0,formation_233,bit_model_31,12.25,23010,23039.5,19.13566712,139.0833333
wellbore_chev_no_19_768,wellbore_chev_no_19,area_0,formation_233,bit_model_31,12.25,23040,23069.5,27.15683228,139
wellbore_chev_no_19_769,wellbore_chev_no_19,area_0,formation_233,bit_model_31,12.25,23070,23099.5,30.90416746,139
wellbore_chev_no_19_770,wellbore_chev_no_19,area_0,formation_233,bit_model_31,12.25,23100,23129.5,30.51133416,139.05
wellbore_chev_no_19_771,wellbore_chev_no_19,area_0,formation_70,bit_model_31,12.25,23130,23159.5,26.71016804,139
wellbore_chev_no_19_772,wellbore_chev_no_19,area_0,formation_70,bit_model_31,12.25,23160,23189.5,30.1056667,139
wellbore_chev_no_19_773,wellbore_chev_no_19,area_0,formation_70,bit_model_31,12.25,23190,23219.5,31.6553333,138.55
wellbore_chev_no_19_774,wellbore_chev_no_19,area_0,formation_71,bit_model_31,12.25,23220,23249.5,21.75733242,136.4
wellbore_chev_no_19_775,wellbore_chev_no_19,area_0,formation_71,bit_model_31,12.25,23250,23279.5,11.38237284,136.3559322
wellbore_chev_no_19_776,wellbore_chev_no_19,area_0,formation_69,bit_model_31,12.25,23280,23309.5,20.15416737,139
wellbore_chev_no_19_777,wellbore_chev_no_19,area_0,formation_68,bit_model_31,12.25,23310,23339.5,25.3405002,139
wellbore_chev_no_19_778,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23340,23369.5,26.60366815,139
wellbore_chev_no_19_779,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23370,23399.5,26.62866734,139
wellbore_chev_no_19_780,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23400,23429.5,18.36950073,139.05
wellbore_chev_no_19_781,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23430,23459.5,26.0791674,139
wellbore_chev_no_19_782,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23460,23489.5,27.93233411,139
wellbore_chev_no_19_783,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23490,23519.5,31.05000067,139
wellbore_chev_no_19_784,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23520,23549.5,29.7513343,139
wellbore_chev_no_19_785,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23550,23579.5,25.37783467,139
wellbore_chev_no_19_786,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23580,23609.5,21.10449986,139
wellbore_chev_no_19_787,wellbore_chev_no_19,area_0,formation_67,bit_model_31,12.25,23610,23639.5,27.95100063,139
wellbore_chev_no_19_788,wellbore_chev_no_19,area_0,formation_75,bit_model_31,12.25,23640,23669.5,31.12949851,138.5
wellbore_chev_no_19_789,wellbore_chev_no_19,area_0,formation_75,bit_model_31,12.25,23670,23699.5,27.81533432,139.6
wellbore_chev_no_19_790,wellbore_chev_no_19,area_0,formation_74,bit_model_31,12.25,23700,23729.5,26.51950045,140.0166667
wellbore_chev_no_19_791,wellbore_chev_no_19,area_0,formation_74,bit_model_31,12.25,23730,23759.5,27.19599854,138.9333333
wellbore_chev_no_19_792,wellbore_chev_no_19,area_0,formation_74,bit_model_31,12.25,23760,23789.5,35.71200037,140
wellbore_chev_no_19_793,wellbore_chev_no_19,area_0,formation_73,bit_model_31,12.25,23790,23819.5,33.09133272,139.9
wellbore_chev_no_19_794,wellbore_chev_no_19,area_0,formation_73,bit_model_31,12.25,23820,23849.5,30.77416608,139.8666667
wellbore_chev_no_19_795,wellbore_chev_no_19,area_0,formation_80,bit_model_31,12.25,23850,23879.5,33.32533315,139.7333333
wellbore_chev_no_19_796,wellbore_chev_no_19,area_0,formation_80,bit_model_31,12.25,23880,23909.5,33.93283319,140.1
wellbore_chev_no_19_797,wellbore_chev_no_19,area_0,formation_80,bit_model_31,12.25,23910,23939.5,29.85083405,135.5166667
wellbore_chev_no_19_798,wellbore_chev_no_19,area_0,formation_80,bit_model_31,12.25,23940,23969.5,34.82000208,139
wellbore_chev_no_19_799,wellbore_chev_no_19,area_0,formation_77,bit_model_31,12.25,23970,23999.5,36.39916681,139
wellbore_chev_no_19_800,wellbore_chev_no_19,area_0,formation_77,bit_model_31,12.25,24000,24029.5,37.41566614,139
wellbore_chev_no_19_801,wellbore_chev_no_19,area_0,formation_77,bit_model_31,12.25,24030,24059.5,38.19283269,139
wellbore_chev_no_19_802,wellbore_chev_no_19,area_0,formation_77,bit_model_31,12.25,24060,24089.5,24.19355861,139.4576271
wellbore_chev_no_19_803,wellbore_chev_no_19,area_0,formation_77,bit_model_31,12.25,24090,24119.5,29.01400038,140.2166667
wellbore_chev_no_19_804,wellbore_chev_no_19,area_0,formation_77,bit_model_31,12.25,24120,24149.5,27.62033377,140.3166667
wellbore_chev_no_19_805,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24150,24179.5,19.87016877,137.2542373
wellbore_chev_no_19_806,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24180,24209.5,19.46100032,138.9666667
wellbore_chev_no_19_807,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24210,24239.5,25.07866708,139.8166667
wellbore_chev_no_19_808,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24240,24269.5,23.10850016,140
wellbore_chev_no_19_809,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24270,24299.5,23.70216672,140
wellbore_chev_no_19_810,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24300,24329.5,27.68783121,139.8833333
wellbore_chev_no_19_811,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24330,24359.5,24.31766599,129.3333333
wellbore_chev_no_19_812,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24360,24389.5,30.99266612,139.5
wellbore_chev_no_19_813,wellbore_chev_no_19,area_0,formation_82,bit_model_31,12.25,24390,24419.5,32.60633214,140.0166667
wellbore_chev_no_19_814,wellbore_chev_no_19,area_0,formation_81,bit_model_31,12.25,24420,24449.5,30.07383585,141.1333333
wellbore_chev_no_19_815,wellbore_chev_no_19,area_0,formation_81,bit_model_31,12.25,24450,24479.5,19.69116556,140.65
wellbore_chev_no_19_816,wellbore_chev_no_19,area_0,formation_81,bit_model_31,12.25,24480,24509.5,17.72350011,142
wellbore_chev_no_19_817,wellbore_chev_no_19,area_0,formation_81,bit_model_31,12.25,24510,24524.5,18.34500004,142
wellbore_chev_no_7_277,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8337,8339.5,10.15239167,100.860817
wellbore_chev_no_7_278,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8341,8369.5,14.74523731,82.3231335
wellbore_chev_no_7_279,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8370,8399.5,16.0069441,107.8889437
wellbore_chev_no_7_280,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8400,8429.5,14.46188388,119.7626865
wellbore_chev_no_7_281,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8430,8459.5,15.3285768,80.5946777
wellbore_chev_no_7_282,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8460,8485,18.57646755,97.91493895
wellbore_chev_no_7_283,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8501,8519.5,18.53575031,122.3679328
wellbore_chev_no_7_284,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8520,8549.5,19.25189951,127.9468502
wellbore_chev_no_7_285,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8550,8579.5,17.04061527,129.0571629
wellbore_chev_no_7_286,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8580,8609.5,21.4704145,144.7009785
wellbore_chev_no_7_287,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8610,8639.5,18.10406507,147.946033
wellbore_chev_no_7_288,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8640,8669.5,17.69544036,145.1578046
wellbore_chev_no_7_289,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8670,8699.5,18.23046143,145.2599081
wellbore_chev_no_7_290,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8700,8729.5,19.00888331,145.3983591
wellbore_chev_no_7_291,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8730,8759.5,19.36766953,145.2524932
wellbore_chev_no_7_292,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8760,8789.5,21.52265801,145.3300461
wellbore_chev_no_7_293,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8790,8819.5,22.36997468,145.2240972
wellbore_chev_no_7_294,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8820,8849,19.0310993,145.2789092
wellbore_chev_no_7_295,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8850,8879.5,17.57652783,142.3190806
wellbore_chev_no_7_296,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8880,8909.5,18.07823896,131.0824451
wellbore_chev_no_7_297,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8910,8939.5,17.60000197,131.0926771
wellbore_chev_no_7_298,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8940,8969.5,16.53534627,131.1601658
wellbore_chev_no_7_299,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,8970,8999.5,15.48585824,132.3085783
wellbore_chev_no_7_300,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9000,9029.5,20.70241508,119.748488
wellbore_chev_no_7_301,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9030,9059.5,21.44372749,119.7067768
wellbore_chev_no_7_302,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9060,9089.5,21.58334026,119.6604546
wellbore_chev_no_7_303,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9090,9119.5,19.76006245,118.8152931
wellbore_chev_no_7_304,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9120,9149.5,22.01295236,119.4462485
wellbore_chev_no_7_305,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9150,9179.5,16.12990478,119.6900769
wellbore_chev_no_7_306,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9180,9209.5,19.01296109,119.6033864
wellbore_chev_no_7_307,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9210,9239.5,17.35318461,119.7259768
wellbore_chev_no_7_308,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9240,9269.5,20.47855911,119.7789438
wellbore_chev_no_7_309,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9270,9299.5,19.35361899,119.7083172
wellbore_chev_no_7_310,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9300,9329.5,20.68521156,123.7938257
wellbore_chev_no_7_311,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9330,9359.5,20.70780063,124.6276206
wellbore_chev_no_7_312,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9360,9389.5,20.17751975,124.1675556
wellbore_chev_no_7_313,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9390,9419.5,17.88593186,120.1605132
wellbore_chev_no_7_314,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9420,9449.5,26.82350162,119.8122183
wellbore_chev_no_7_315,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9450,9479.5,20.93104254,119.3595476
wellbore_chev_no_7_316,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9480,9509.5,22.5842013,119.9427357
wellbore_chev_no_7_317,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9510,9539.5,20.96317631,119.7298949
wellbore_chev_no_7_318,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9540,9569.5,24.12475344,119.5987803
wellbore_chev_no_7_319,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9570,9599.5,24.04002746,119.5931485
wellbore_chev_no_7_320,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9600,9629.5,23.78046424,119.5701185
wellbore_chev_no_7_321,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9630,9659.5,22.97353247,119.7047265
wellbore_chev_no_7_322,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9660,9689.5,19.83589172,122.5154339
wellbore_chev_no_7_323,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9690,9719.5,23.49506973,122.5454468
wellbore_chev_no_7_324,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9720,9749.5,19.75445811,121.3763987
wellbore_chev_no_7_325,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9750,9779.5,19.12896884,123.227471
wellbore_chev_no_7_326,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9780,9809.5,20.63996843,121.5558029
wellbore_chev_no_7_327,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9810,9839.5,20.41909343,120.659311
wellbore_chev_no_7_328,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9840,9869.5,20.68598178,127.7390986
wellbore_chev_no_7_329,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9870,9899.5,19.64647433,119.1951956
wellbore_chev_no_7_330,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9900,9929.5,17.22536329,119.4472778
wellbore_chev_no_7_331,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9930,9959.5,20.83808912,119.6489381
wellbore_chev_no_7_332,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9960,9989.5,21.24099035,119.6604548
wellbore_chev_no_7_333,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,9990,10019.5,20.9967735,119.5406801
wellbore_chev_no_7_334,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10020,10049.5,17.56116188,119.786381
wellbore_chev_no_7_335,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10050,10079.5,21.43824975,119.6980803
wellbore_chev_no_7_336,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10080,10109.5,23.24592117,119.6164389
wellbore_chev_no_7_337,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10110,10139.5,23.04296144,119.5209765
wellbore_chev_no_7_338,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10140,10169.5,22.70881974,119.6727414
wellbore_chev_no_7_339,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10170,10199.5,17.90956648,119.7298085
wellbore_chev_no_7_340,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10200,10229.5,24.35374085,119.8124752
wellbore_chev_no_7_341,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10230,10259.5,25.58772144,120.0197769
wellbore_chev_no_7_342,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10260,10289.5,27.97911835,119.6596917
wellbore_chev_no_7_343,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10290,10319.5,22.27549787,119.5706319
wellbore_chev_no_7_344,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10320,10349.5,21.79827191,128.8152439
wellbore_chev_no_7_345,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10350,10379.5,17.93128504,136.4293831
wellbore_chev_no_7_346,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10380,10409.5,15.97732623,145.2776104
wellbore_chev_no_7_347,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10410,10439.5,14.34573626,134.2178345
wellbore_chev_no_7_348,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10440,10469.5,15.46330945,125.9732435
wellbore_chev_no_7_349,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10470,10499.5,16.12831484,129.6505674
wellbore_chev_no_7_350,wellbore_chev_no_7,area_1,formation_221,bit_model_26,26,10500.5,10520.5,13.88626938,131.4084063
wellbore_chev_no_7_354,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10632,10649.5,27.0896554,87.56768844
wellbore_chev_no_7_355,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10650,10679.5,31.30757297,88.70406583
wellbore_chev_no_7_356,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10680,10709.5,25.46433943,90.54669367
wellbore_chev_no_7_357,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10710,10739.5,21.02738803,100.00781
wellbore_chev_no_7_358,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10740,10769.5,20.14798131,106.1468302
wellbore_chev_no_7_359,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10770,10799.5,22.32200546,130.1140347
wellbore_chev_no_7_360,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10800,10829.5,20.08522326,126.6345455
wellbore_chev_no_7_361,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10830,10859.5,20.09594313,138.8752062
wellbore_chev_no_7_362,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10860,10889.5,21.31029701,132.4155287
wellbore_chev_no_7_363,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10890,10919.5,23.19043951,134.2315358
wellbore_chev_no_7_364,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10920,10949.5,22.05135132,150.7089727
wellbore_chev_no_7_365,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10950,10979.5,20.23686534,132.9262155
wellbore_chev_no_7_366,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,10980,11009.5,17.30161237,144.6753972
wellbore_chev_no_7_367,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11010,11039.5,17.18340573,144.7435537
wellbore_chev_no_7_368,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11040,11069.5,17.29780118,144.6981717
wellbore_chev_no_7_369,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11070,11099.5,16.22208531,144.6576704
